,cell_barcode,clone_id
TP12-1T,cell_3058,5
TP12-1T,cell_3059,0
TP12-1T,cell_306,0
TP12-1T,cell_3060,0
TP12-1T,cell_3061,5
TP12-1T,cell_3062,5
TP12-1T,cell_3063,5
TP12-1T,cell_3064,5
TP12-1T,cell_3065,5
TP12-1T,cell_3066,5
TP12-1T,cell_3067,5
TP12-1T,cell_3068,0
TP12-1T,cell_3069,0
TP12-1T,cell_307,0
TP12-1T,cell_3070,5
TP12-1T,cell_3071,5
TP12-1T,cell_3072,0
TP12-1T,cell_3073,5
TP12-1T,cell_3074,0
TP12-1T,cell_3075,0
TP12-1T,cell_3076,5
TP12-1T,cell_3077,0
TP12-1T,cell_3078,0
TP12-1T,cell_3079,0
TP12-1T,cell_308,5
TP12-1T,cell_3080,0
TP12-1T,cell_3081,0
TP12-1T,cell_3082,0
TP12-1T,cell_3083,0
TP12-1T,cell_3084,5
TP12-1T,cell_3085,0
TP12-1T,cell_3086,0
TP12-1T,cell_3087,0
TP12-1T,cell_3088,5
TP12-1T,cell_3089,5
TP12-1T,cell_309,5
TP12-1T,cell_3090,5
TP12-1T,cell_3091,0
TP12-1T,cell_3092,5
TP12-1T,cell_3093,0
TP12-1T,cell_3094,5
TP12-1T,cell_3095,5
TP12-1T,cell_3096,5
TP12-1T,cell_3097,5
TP12-1T,cell_3098,5
TP12-1T,cell_3099,0
TP12-1T,cell_31,0
TP12-1T,cell_310,0
TP12-1T,cell_3100,0
TP12-1T,cell_3101,5
TP12-1T,cell_3102,5
TP12-1T,cell_3103,5
TP12-1T,cell_3104,0
TP12-1T,cell_3105,5
TP12-1T,cell_3106,0
TP12-1T,cell_3107,0
TP12-1T,cell_3108,0
TP12-1T,cell_3109,5
TP12-1T,cell_311,0
TP12-1T,cell_3110,0
TP12-1T,cell_3111,5
TP12-1T,cell_3112,0
TP12-1T,cell_3113,5
TP12-1T,cell_3114,0
TP12-1T,cell_3115,0
TP12-1T,cell_3116,5
TP12-1T,cell_3117,5
TP12-1T,cell_3118,0
TP12-1T,cell_3119,0
TP12-1T,cell_312,5
TP12-1T,cell_3120,0
TP12-1T,cell_3121,0
TP12-1T,cell_3122,0
TP12-1T,cell_3123,0
TP12-1T,cell_3124,5
TP12-1T,cell_3125,5
TP12-1T,cell_3126,0
TP12-1T,cell_3127,5
TP12-1T,cell_3128,5
TP12-1T,cell_3129,0
TP12-1T,cell_313,5
TP12-1T,cell_3130,0
TP12-1T,cell_3131,0
TP12-1T,cell_3132,5
TP12-1T,cell_3133,5
TP12-1T,cell_3134,0
TP12-1T,cell_3135,5
TP12-1T,cell_3136,5
TP12-1T,cell_3137,0
TP12-1T,cell_3138,5
TP12-1T,cell_3139,5
TP12-1T,cell_314,0
TP12-1T,cell_3140,5
TP12-1T,cell_3141,5
TP12-1T,cell_3142,5
TP12-1T,cell_3143,5
TP12-1T,cell_3144,5
TP12-1T,cell_3145,5
TP12-1T,cell_3146,5
TP12-1T,cell_3147,5
TP12-1T,cell_3148,5
TP12-1T,cell_3149,0
TP12-1T,cell_315,0
TP12-1T,cell_3150,5
TP12-1T,cell_3151,0
TP12-1T,cell_3152,0
TP12-1T,cell_3153,5
TP12-1T,cell_3154,5
TP12-1T,cell_3155,5
TP12-1T,cell_3156,5
TP12-1T,cell_3157,0
TP12-1T,cell_3158,5
TP12-1T,cell_3159,5
TP12-1T,cell_316,5
TP12-1T,cell_3160,5
TP12-1T,cell_3161,5
TP12-1T,cell_3162,5
TP12-1T,cell_3163,0
TP12-1T,cell_3164,0
TP12-1T,cell_3165,0
TP12-1T,cell_3166,5
TP12-1T,cell_3167,5
TP12-1T,cell_3168,0
TP12-1T,cell_3169,0
TP12-1T,cell_317,0
TP12-1T,cell_3170,5
TP12-1T,cell_3171,5
TP12-1T,cell_3172,5
TP12-1T,cell_3173,0
TP12-1T,cell_3174,0
TP12-1T,cell_3175,0
TP12-1T,cell_3176,5
TP12-1T,cell_3177,5
TP12-1T,cell_3178,5
TP12-1T,cell_3179,0
TP12-1T,cell_318,5
TP12-1T,cell_3180,5
TP12-1T,cell_3181,0
TP12-1T,cell_3182,0
TP12-1T,cell_3183,0
TP12-1T,cell_3184,5
TP12-1T,cell_3185,0
TP12-1T,cell_3186,0
TP12-1T,cell_3187,0
TP12-1T,cell_3188,0
TP12-1T,cell_3189,5
TP12-1T,cell_319,0
TP12-1T,cell_3190,5
TP12-1T,cell_3191,0
TP12-1T,cell_3192,0
TP12-1T,cell_3193,0
TP12-1T,cell_3194,0
TP12-1T,cell_3195,0
TP12-1T,cell_3196,5
TP12-1T,cell_3197,5
TP12-1T,cell_3198,5
TP12-1T,cell_3199,5
TP12-1T,cell_32,5
TP12-1T,cell_320,5
TP12-1T,cell_3200,0
TP12-1T,cell_3201,0
TP12-1T,cell_3202,0
TP12-1T,cell_3203,0
TP12-1T,cell_3204,5
TP12-1T,cell_3205,5
TP12-1T,cell_3206,0
TP12-1T,cell_3207,0
TP12-1T,cell_3208,5
TP12-1T,cell_3209,5
TP12-1T,cell_321,0
TP12-1T,cell_3210,5
TP12-1T,cell_3211,5
TP12-1T,cell_3212,0
TP12-1T,cell_3213,5
TP12-1T,cell_3214,0
TP12-1T,cell_3215,0
TP12-1T,cell_3216,0
TP12-1T,cell_3217,0
TP12-1T,cell_3218,0
TP12-1T,cell_3219,0
TP12-1T,cell_322,0
TP12-1T,cell_3220,0
TP12-1T,cell_3221,0
TP12-1T,cell_3222,5
TP12-1T,cell_3223,5
TP12-1T,cell_3224,0
TP12-1T,cell_3225,5
TP12-1T,cell_3226,0
TP12-1T,cell_3227,5
TP12-1T,cell_3228,0
TP12-1T,cell_3229,0
TP12-1T,cell_323,5
TP12-1T,cell_3230,0
TP12-1T,cell_3231,5
TP12-1T,cell_3232,0
TP12-1T,cell_3233,5
TP12-1T,cell_3234,5
TP12-1T,cell_3235,0
TP12-1T,cell_3236,5
TP12-1T,cell_3237,1
TP12-1T,cell_3238,5
TP12-1T,cell_3239,5
TP12-1T,cell_324,5
TP12-1T,cell_3240,5
TP12-1T,cell_3241,0
TP12-1T,cell_3242,0
TP12-1T,cell_3243,5
TP12-1T,cell_3244,0
TP12-1T,cell_3245,5
TP12-1T,cell_3246,0
TP12-1T,cell_3247,5
TP12-1T,cell_3248,0
TP12-1T,cell_3249,0
TP12-1T,cell_325,5
TP12-1T,cell_3250,0
TP12-1T,cell_3251,5
TP12-1T,cell_3252,0
TP12-1T,cell_3253,0
TP12-1T,cell_3254,5
TP12-1T,cell_3255,0
TP12-1T,cell_3256,5
TP12-1T,cell_3257,5
TP12-1T,cell_3258,0
TP12-1T,cell_3259,5
TP12-1T,cell_326,0
TP12-1T,cell_3260,5
TP12-1T,cell_3261,0
TP12-1T,cell_3262,5
TP12-1T,cell_3263,5
TP12-1T,cell_3264,0
TP12-1T,cell_3265,5
TP12-1T,cell_3266,2
TP12-1T,cell_3267,0
TP12-1T,cell_3268,0
TP12-1T,cell_3269,5
TP12-1T,cell_327,0
TP12-1T,cell_3270,0
TP12-1T,cell_3271,5
TP12-1T,cell_3272,5
TP12-1T,cell_3273,0
TP12-1T,cell_3274,5
TP12-1T,cell_3275,5
TP12-1T,cell_3276,0
TP12-1T,cell_3277,5
TP12-1T,cell_3278,5
TP12-1T,cell_3279,0
TP12-1T,cell_328,5
TP12-1T,cell_3280,0
TP12-1T,cell_3281,5
TP12-1T,cell_3282,0
TP12-1T,cell_3283,5
TP12-1T,cell_3284,5
TP12-1T,cell_3285,5
TP12-1T,cell_3286,5
TP12-1T,cell_3287,5
TP12-1T,cell_3288,5
TP12-1T,cell_3289,0
TP12-1T,cell_329,0
TP12-1T,cell_3290,0
TP12-1T,cell_3291,5
TP12-1T,cell_3292,0
TP12-1T,cell_3293,0
TP12-1T,cell_3294,0
TP12-1T,cell_3295,5
TP12-1T,cell_3296,5
TP12-1T,cell_3297,5
TP12-1T,cell_3298,0
TP12-1T,cell_3299,5
TP12-1T,cell_33,5
TP12-1T,cell_330,5
TP12-1T,cell_3300,5
TP12-1T,cell_3301,0
TP12-1T,cell_3302,5
TP12-1T,cell_3303,0
TP12-1T,cell_3304,0
TP12-1T,cell_3305,0
TP12-1T,cell_3306,0
TP12-1T,cell_3307,0
TP12-1T,cell_3308,5
TP12-1T,cell_3309,0
TP12-1T,cell_331,0
TP12-1T,cell_3310,0
TP12-1T,cell_3311,5
TP12-1T,cell_3312,5
TP12-1T,cell_3313,5
TP12-1T,cell_3314,5
TP12-1T,cell_3315,5
TP12-1T,cell_3316,5
TP12-1T,cell_3317,0
TP12-1T,cell_3318,5
TP12-1T,cell_3319,0
TP12-1T,cell_332,0
TP12-1T,cell_3320,5
TP12-1T,cell_3321,0
TP12-1T,cell_3322,0
TP12-1T,cell_3323,5
TP12-1T,cell_3324,5
TP12-1T,cell_3325,5
TP12-1T,cell_3326,5
TP12-1T,cell_3327,5
TP12-1T,cell_3328,0
TP12-1T,cell_3329,0
TP12-1T,cell_333,5
TP12-1T,cell_3330,5
TP12-1T,cell_3331,5
TP12-1T,cell_3332,0
TP12-1T,cell_3333,5
TP12-1T,cell_3334,0
TP12-1T,cell_3335,5
TP12-1T,cell_3336,0
TP12-1T,cell_3337,0
TP12-1T,cell_3338,5
TP12-1T,cell_3339,0
TP12-1T,cell_334,0
TP12-1T,cell_3340,5
TP12-1T,cell_3341,0
TP12-1T,cell_3342,5
TP12-1T,cell_3343,5
TP12-1T,cell_3344,0
TP12-1T,cell_3345,0
TP12-1T,cell_3346,0
TP12-1T,cell_3347,0
TP12-1T,cell_3348,0
TP12-1T,cell_3349,0
TP12-1T,cell_335,0
TP12-1T,cell_3350,0
TP12-1T,cell_3351,0
TP12-1T,cell_3352,5
TP12-1T,cell_3353,0
TP12-1T,cell_3354,0
TP12-1T,cell_3355,0
TP12-1T,cell_3356,0
TP12-1T,cell_3357,0
TP12-1T,cell_3358,0
TP12-1T,cell_3359,5
TP12-1T,cell_336,5
TP12-1T,cell_3360,0
TP12-1T,cell_3361,5
TP12-1T,cell_3362,5
TP12-1T,cell_3363,5
TP12-1T,cell_3364,5
TP12-1T,cell_3365,5
TP12-1T,cell_3366,5
TP12-1T,cell_3367,5
TP12-1T,cell_3368,0
TP12-1T,cell_3369,5
TP12-1T,cell_337,5
TP12-1T,cell_3370,5
TP12-1T,cell_3371,5
TP12-1T,cell_3372,5
TP12-1T,cell_3373,0
TP12-1T,cell_3374,5
TP12-1T,cell_3375,0
TP12-1T,cell_3376,5
TP12-1T,cell_3377,0
TP12-1T,cell_3378,5
TP12-1T,cell_3379,0
TP12-1T,cell_338,5
TP12-1T,cell_3380,5
TP12-1T,cell_3381,0
TP12-1T,cell_3382,0
TP12-1T,cell_3383,0
TP12-1T,cell_3384,0
TP12-1T,cell_3385,5
TP12-1T,cell_3386,0
TP12-1T,cell_3387,0
TP12-1T,cell_3388,0
TP12-1T,cell_3389,0
TP12-1T,cell_339,5
TP12-1T,cell_3390,0
TP12-1T,cell_3391,5
TP12-1T,cell_3392,5
TP12-1T,cell_3393,0
TP12-1T,cell_3394,5
TP12-1T,cell_3395,0
TP12-1T,cell_3396,0
TP12-1T,cell_3397,0
TP12-1T,cell_3398,5
TP12-1T,cell_3399,0
TP12-1T,cell_34,5
TP12-1T,cell_340,0
TP12-1T,cell_3400,5
TP12-1T,cell_3401,5
TP12-1T,cell_3402,0
TP12-1T,cell_3403,5
TP12-1T,cell_3404,5
TP12-1T,cell_3405,5
TP12-1T,cell_3406,0
TP12-1T,cell_3407,5
TP12-1T,cell_3408,5
TP12-1T,cell_3409,0
TP12-1T,cell_341,5
TP12-1T,cell_3410,5
TP12-1T,cell_3411,0
TP12-1T,cell_3412,5
TP12-1T,cell_3413,5
TP12-1T,cell_3414,0
TP12-1T,cell_3415,5
TP12-1T,cell_3416,0
TP12-1T,cell_3417,0
TP12-1T,cell_3418,0
TP12-1T,cell_3419,5
TP12-1T,cell_342,5
TP12-1T,cell_3420,0
TP12-1T,cell_3421,5
TP12-1T,cell_3422,5
TP12-1T,cell_3423,5
TP12-1T,cell_3424,0
TP12-1T,cell_3425,0
TP12-1T,cell_3426,0
TP12-1T,cell_3427,5
TP12-1T,cell_3428,0
TP12-1T,cell_3429,0
TP12-1T,cell_343,0
TP12-1T,cell_3430,5
TP12-1T,cell_3431,0
TP12-1T,cell_3432,0
TP12-1T,cell_3433,5
TP12-1T,cell_3434,5
TP12-1T,cell_3435,0
TP12-1T,cell_3436,0
TP12-1T,cell_3437,0
TP12-1T,cell_3438,5
TP12-1T,cell_3439,5
TP12-1T,cell_344,0
TP12-1T,cell_3440,0
TP12-1T,cell_3441,5
TP12-1T,cell_3442,0
TP12-1T,cell_3443,0
TP12-1T,cell_3444,5
TP12-1T,cell_3445,0
TP12-1T,cell_3446,0
TP12-1T,cell_3447,5
TP12-1T,cell_3448,0
TP12-1T,cell_3449,0
TP12-1T,cell_345,0
TP12-1T,cell_3450,5
TP12-1T,cell_3451,0
TP12-1T,cell_3452,5
TP12-1T,cell_3453,7
TP12-1T,cell_3454,5
TP12-1T,cell_3455,5
TP12-1T,cell_3456,5
TP12-1T,cell_3457,5
TP12-1T,cell_3458,5
TP12-1T,cell_3459,5
TP12-1T,cell_346,0
TP12-1T,cell_3460,0
TP12-1T,cell_3461,5
TP12-1T,cell_3462,0
TP12-1T,cell_3463,5
TP12-1T,cell_3464,5
TP12-1T,cell_3465,5
TP12-1T,cell_347,5
TP12-1T,cell_348,0
TP12-1T,cell_349,5
TP12-1T,cell_35,0
TP12-1T,cell_350,5
TP12-1T,cell_351,0
TP12-1T,cell_352,0
TP12-1T,cell_353,5
TP12-1T,cell_354,5
TP12-1T,cell_355,5
TP12-1T,cell_356,0
TP12-1T,cell_357,5
TP12-1T,cell_358,5
TP12-1T,cell_359,5
TP12-1T,cell_36,5
TP12-1T,cell_360,5
TP12-1T,cell_361,0
TP12-1T,cell_362,0
TP12-1T,cell_363,5
TP12-1T,cell_364,5
TP12-1T,cell_365,5
TP12-1T,cell_366,5
TP12-1T,cell_367,0
TP12-1T,cell_368,5
TP12-1T,cell_369,0
TP12-1T,cell_37,5
TP12-1T,cell_370,0
TP12-1T,cell_371,5
TP12-1T,cell_372,5
TP12-1T,cell_373,0
TP12-1T,cell_374,5
TP12-1T,cell_375,0
TP12-1T,cell_376,0
TP12-1T,cell_377,0
TP12-1T,cell_378,0
TP12-1T,cell_379,5
TP12-1T,cell_38,0
TP12-1T,cell_380,5
TP12-1T,cell_381,5
TP12-1T,cell_382,0
TP12-1T,cell_383,5
TP12-1T,cell_384,5
TP12-1T,cell_385,5
TP12-1T,cell_386,5
TP12-1T,cell_387,5
TP12-1T,cell_388,5
TP12-1T,cell_389,0
TP12-1T,cell_39,5
TP12-1T,cell_390,5
TP12-1T,cell_391,5
TP12-1T,cell_392,0
TP12-1T,cell_393,5
TP12-1T,cell_394,5
TP12-1T,cell_395,5
TP12-1T,cell_396,0
TP12-1T,cell_397,0
TP12-1T,cell_398,5
TP12-1T,cell_399,0
TP12-1T,cell_4,5
TP12-1T,cell_40,5
TP12-1T,cell_400,0
TP12-1T,cell_401,0
TP12-1T,cell_402,5
TP12-1T,cell_403,5
TP12-1T,cell_404,5
TP12-1T,cell_405,5
TP12-1T,cell_406,0
TP12-1T,cell_407,5
TP12-1T,cell_408,5
TP12-1T,cell_409,0
TP12-1T,cell_41,5
TP12-1T,cell_410,5
TP12-1T,cell_411,0
TP12-1T,cell_412,5
TP12-1T,cell_413,5
TP12-1T,cell_414,5
TP12-1T,cell_415,5
TP12-1T,cell_416,5
TP12-1T,cell_417,5
TP12-1T,cell_418,5
TP12-1T,cell_419,0
TP12-1T,cell_42,0
TP12-1T,cell_420,5
TP12-1T,cell_421,5
TP12-1T,cell_422,0
TP12-1T,cell_423,5
TP12-1T,cell_424,5
TP12-1T,cell_425,5
TP12-1T,cell_426,0
TP12-1T,cell_427,0
TP12-1T,cell_428,5
TP12-1T,cell_429,5
TP12-1T,cell_43,5
TP12-1T,cell_430,0
TP12-1T,cell_431,0
TP12-1T,cell_432,5
TP12-1T,cell_433,5
TP12-1T,cell_434,5
TP12-1T,cell_435,5
TP12-1T,cell_436,5
TP12-1T,cell_437,5
TP12-1T,cell_438,5
TP12-1T,cell_439,5
TP12-1T,cell_44,0
TP12-1T,cell_440,0
TP12-1T,cell_441,0
TP12-1T,cell_442,5
TP12-1T,cell_443,0
TP12-1T,cell_444,0
TP12-1T,cell_445,0
TP12-1T,cell_446,0
TP12-1T,cell_447,0
TP12-1T,cell_448,5
TP12-1T,cell_449,0
TP12-1T,cell_45,5
TP12-1T,cell_450,5
TP12-1T,cell_451,0
TP12-1T,cell_452,0
TP12-1T,cell_453,0
TP12-1T,cell_454,0
TP12-1T,cell_455,5
TP12-1T,cell_456,5
TP12-1T,cell_457,0
TP12-1T,cell_458,0
TP12-1T,cell_459,5
TP12-1T,cell_46,5
TP12-1T,cell_460,5
TP12-1T,cell_461,5
TP12-1T,cell_462,5
TP12-1T,cell_463,0
TP12-1T,cell_464,0
TP12-1T,cell_465,0
TP12-1T,cell_466,0
TP12-1T,cell_467,5
TP12-1T,cell_468,0
TP12-1T,cell_469,0
TP12-1T,cell_47,5
TP12-1T,cell_470,0
TP12-1T,cell_471,5
TP12-1T,cell_472,5
TP12-1T,cell_473,5
TP12-1T,cell_474,5
TP12-1T,cell_475,5
TP12-1T,cell_476,5
TP12-1T,cell_477,0
TP12-1T,cell_478,1
TP12-1T,cell_479,0
TP12-1T,cell_48,5
TP12-1T,cell_480,5
TP12-1T,cell_481,5
TP12-1T,cell_482,0
TP12-1T,cell_483,5
TP12-1T,cell_484,0
TP12-1T,cell_485,0
TP12-1T,cell_486,0
TP12-1T,cell_487,5
TP12-1T,cell_488,0
TP12-1T,cell_489,0
TP12-1T,cell_49,0
TP12-1T,cell_490,5
TP12-1T,cell_491,0
TP12-1T,cell_492,5
TP12-1T,cell_493,0
TP12-1T,cell_494,5
TP12-1T,cell_495,5
TP12-1T,cell_496,5
TP12-1T,cell_497,0
TP12-1T,cell_498,0
TP12-1T,cell_499,5
TP12-1T,cell_5,0
TP12-1T,cell_50,5
TP12-1T,cell_500,5
TP12-1T,cell_501,0
TP12-1T,cell_502,0
TP12-1T,cell_503,0
TP12-1T,cell_504,0
TP12-1T,cell_505,5
TP12-1T,cell_506,5
TP12-1T,cell_507,5
TP12-1T,cell_508,5
TP12-1T,cell_509,5
TP12-1T,cell_51,0
TP12-1T,cell_510,0
TP12-1T,cell_511,5
TP12-1T,cell_512,5
TP12-1T,cell_513,5
TP12-1T,cell_514,0
TP12-1T,cell_515,5
TP12-1T,cell_516,5
TP12-1T,cell_517,5
TP12-1T,cell_518,5
TP12-1T,cell_519,0
TP12-1T,cell_52,0
TP12-1T,cell_520,5
TP12-1T,cell_521,5
TP12-1T,cell_522,0
TP12-1T,cell_523,0
TP12-1T,cell_524,5
TP12-1T,cell_525,0
TP12-1T,cell_526,5
TP12-1T,cell_527,0
TP12-1T,cell_528,5
TP12-1T,cell_529,5
TP12-1T,cell_53,5
TP12-1T,cell_530,5
TP12-1T,cell_531,5
TP12-1T,cell_532,5
TP12-1T,cell_533,5
TP12-1T,cell_534,5
TP12-1T,cell_535,0
TP12-1T,cell_536,5
TP12-1T,cell_537,0
TP12-1T,cell_538,5
TP12-1T,cell_539,5
TP12-1T,cell_54,0
TP12-1T,cell_540,5
TP12-1T,cell_541,0
TP12-1T,cell_542,0
TP12-1T,cell_543,0
TP12-1T,cell_544,0
TP12-1T,cell_545,7
TP12-1T,cell_546,0
TP12-1T,cell_547,0
TP12-1T,cell_548,0
TP12-1T,cell_549,5
TP12-1T,cell_55,5
TP12-1T,cell_550,0
TP12-1T,cell_551,0
TP12-1T,cell_552,5
TP12-1T,cell_553,5
TP12-1T,cell_554,0
TP12-1T,cell_555,5
TP12-1T,cell_556,0
TP12-1T,cell_557,0
TP12-1T,cell_558,0
TP12-1T,cell_559,0
TP12-1T,cell_56,5
TP12-1T,cell_560,5
TP12-1T,cell_561,1
TP12-1T,cell_562,5
TP12-1T,cell_563,0
TP12-1T,cell_564,0
TP12-1T,cell_565,5
TP12-1T,cell_566,0
TP12-1T,cell_567,0
TP12-1T,cell_568,0
TP12-1T,cell_569,5
TP12-1T,cell_57,0
TP12-1T,cell_570,5
TP12-1T,cell_571,5
TP12-1T,cell_572,0
TP12-1T,cell_573,0
TP12-1T,cell_574,5
TP12-1T,cell_575,5
TP12-1T,cell_576,0
TP12-1T,cell_577,0
TP12-1T,cell_578,5
TP12-1T,cell_579,0
TP12-1T,cell_58,5
TP12-1T,cell_580,0
TP12-1T,cell_581,0
TP12-1T,cell_582,5
TP12-1T,cell_583,5
TP12-1T,cell_584,0
TP12-1T,cell_585,0
TP12-1T,cell_586,5
TP12-1T,cell_587,0
TP12-1T,cell_588,0
TP12-1T,cell_589,0
TP12-1T,cell_59,0
TP12-1T,cell_590,5
TP12-1T,cell_591,0
TP12-1T,cell_592,5
TP12-1T,cell_593,5
TP12-1T,cell_594,5
TP12-1T,cell_595,0
TP12-1T,cell_596,0
TP12-1T,cell_597,5
TP12-1T,cell_598,0
TP12-1T,cell_599,0
TP12-1T,cell_6,5
TP12-1T,cell_60,0
TP12-1T,cell_600,5
TP12-1T,cell_601,5
TP12-1T,cell_602,5
TP12-1T,cell_603,5
TP12-1T,cell_604,5
TP12-1T,cell_605,0
TP12-1T,cell_606,5
TP12-1T,cell_607,5
TP12-1T,cell_608,0
TP12-1T,cell_609,5
TP12-1T,cell_61,0
TP12-1T,cell_610,5
TP12-1T,cell_611,5
TP12-1T,cell_612,5
TP12-1T,cell_613,5
TP12-1T,cell_614,0
TP12-1T,cell_615,5
TP12-1T,cell_616,0
TP12-1T,cell_617,5
TP12-1T,cell_618,5
TP12-1T,cell_619,5
TP12-1T,cell_62,5
TP12-1T,cell_620,5
TP12-1T,cell_621,5
TP12-1T,cell_622,0
TP12-1T,cell_623,0
TP12-1T,cell_624,0
TP12-1T,cell_625,5
TP12-1T,cell_626,5
TP12-1T,cell_627,5
TP12-1T,cell_628,5
TP12-1T,cell_629,5
TP12-1T,cell_63,5
TP12-1T,cell_630,0
TP12-1T,cell_631,5
TP12-1T,cell_632,5
TP12-1T,cell_633,0
TP12-1T,cell_634,0
TP12-1T,cell_635,5
TP12-1T,cell_636,0
TP12-1T,cell_637,5
TP12-1T,cell_638,5
TP12-1T,cell_639,5
TP12-1T,cell_64,0
TP12-1T,cell_640,0
TP12-1T,cell_641,0
TP12-1T,cell_642,0
TP12-1T,cell_643,5
TP12-1T,cell_644,5
TP12-1T,cell_645,0
TP12-1T,cell_646,0
TP12-1T,cell_647,5
TP12-1T,cell_648,5
TP12-1T,cell_649,5
TP12-1T,cell_65,5
TP12-1T,cell_650,5
TP12-1T,cell_651,0
TP12-1T,cell_652,7
TP12-1T,cell_653,5
TP12-1T,cell_654,5
TP12-1T,cell_655,5
TP12-1T,cell_656,5
TP12-1T,cell_657,0
TP12-1T,cell_658,5
TP12-1T,cell_659,0
TP12-1T,cell_66,0
TP12-1T,cell_660,0
TP12-1T,cell_661,0
TP12-1T,cell_662,5
TP12-1T,cell_663,5
TP12-1T,cell_664,5
TP12-1T,cell_665,5
TP12-1T,cell_666,5
TP12-1T,cell_667,0
TP12-1T,cell_668,1
TP12-1T,cell_669,0
TP12-1T,cell_67,0
TP12-1T,cell_670,0
TP12-1T,cell_671,0
TP12-1T,cell_672,5
TP12-1T,cell_673,0
TP12-1T,cell_674,0
TP12-1T,cell_675,5
TP12-1T,cell_676,0
TP12-1T,cell_677,5
TP12-1T,cell_678,0
TP12-1T,cell_679,5
TP12-1T,cell_68,5
TP12-1T,cell_680,5
TP12-1T,cell_681,5
TP12-1T,cell_682,0
TP12-1T,cell_683,0
TP12-1T,cell_684,0
TP12-1T,cell_685,5
TP12-1T,cell_686,5
TP12-1T,cell_687,0
TP12-1T,cell_688,0
TP12-1T,cell_689,0
TP12-1T,cell_69,0
TP12-1T,cell_690,5
TP12-1T,cell_691,5
TP12-1T,cell_692,0
TP12-1T,cell_693,0
TP12-1T,cell_694,5
TP12-1T,cell_695,0
TP12-1T,cell_696,0
TP12-1T,cell_697,0
TP12-1T,cell_698,5
TP12-1T,cell_699,0
TP12-1T,cell_7,5
TP12-1T,cell_70,5
TP12-1T,cell_700,5
TP12-1T,cell_701,0
TP12-1T,cell_702,5
TP12-1T,cell_703,5
TP12-1T,cell_704,0
TP12-1T,cell_705,5
TP12-1T,cell_706,0
TP12-1T,cell_707,5
TP12-1T,cell_708,0
TP12-1T,cell_709,0
TP12-1T,cell_71,0
TP12-1T,cell_710,5
TP12-1T,cell_711,5
TP12-1T,cell_712,5
TP12-1T,cell_713,5
TP12-1T,cell_714,0
TP12-1T,cell_715,0
TP12-1T,cell_716,5
TP12-1T,cell_717,5
TP12-1T,cell_718,0
TP12-1T,cell_719,0
TP12-1T,cell_72,5
TP12-1T,cell_720,5
TP12-1T,cell_721,5
TP12-1T,cell_722,5
TP12-1T,cell_723,5
TP12-1T,cell_724,5
TP12-1T,cell_725,0
TP12-1T,cell_726,5
TP12-1T,cell_727,5
TP12-1T,cell_728,0
TP12-1T,cell_729,5
TP12-1T,cell_73,0
TP12-1T,cell_730,5
TP12-1T,cell_731,5
TP12-1T,cell_732,5
TP12-1T,cell_733,0
TP12-1T,cell_734,0
TP12-1T,cell_735,5
TP12-1T,cell_736,0
TP12-1T,cell_737,5
TP12-1T,cell_738,0
TP12-1T,cell_739,5
TP12-1T,cell_74,0
TP12-1T,cell_740,5
TP12-1T,cell_741,5
TP12-1T,cell_742,0
TP12-1T,cell_743,5
TP12-1T,cell_744,5
TP12-1T,cell_745,0
TP12-1T,cell_746,5
TP12-1T,cell_747,0
TP12-1T,cell_748,0
TP12-1T,cell_749,5
TP12-1T,cell_75,5
TP12-1T,cell_750,0
TP12-1T,cell_751,0
TP12-1T,cell_752,0
TP12-1T,cell_753,0
TP12-1T,cell_754,0
TP12-1T,cell_755,0
TP12-1T,cell_756,5
TP12-1T,cell_757,5
TP12-1T,cell_758,5
TP12-1T,cell_759,0
TP12-1T,cell_76,5
TP12-1T,cell_760,5
TP12-1T,cell_761,0
TP12-1T,cell_762,5
TP12-1T,cell_763,0
TP12-1T,cell_764,1
TP12-1T,cell_765,5
TP12-1T,cell_766,5
TP12-1T,cell_767,5
TP12-1T,cell_768,0
TP12-1T,cell_769,0
TP12-1T,cell_77,5
TP12-1T,cell_770,5
TP12-1T,cell_771,5
TP12-1T,cell_772,5
TP12-1T,cell_773,0
TP12-1T,cell_774,5
TP12-1T,cell_775,0
TP12-1T,cell_776,0
TP12-1T,cell_777,0
TP12-1T,cell_778,5
TP12-1T,cell_779,5
TP12-1T,cell_78,5
TP12-1T,cell_780,5
TP12-1T,cell_781,0
TP12-1T,cell_782,0
TP12-1T,cell_783,0
TP12-1T,cell_784,0
TP12-1T,cell_785,5
TP12-1T,cell_786,5
TP12-1T,cell_787,0
TP12-1T,cell_788,0
TP12-1T,cell_789,0
TP12-1T,cell_79,5
TP12-1T,cell_790,5
TP12-1T,cell_791,5
TP12-1T,cell_792,5
TP12-1T,cell_793,5
TP12-1T,cell_794,5
TP12-1T,cell_795,5
TP12-1T,cell_796,0
TP12-1T,cell_797,5
TP12-1T,cell_798,5
TP12-1T,cell_799,2
TP12-1T,cell_8,5
TP12-1T,cell_80,0
TP12-1T,cell_800,5
TP12-1T,cell_801,5
TP12-1T,cell_802,5
TP12-1T,cell_803,5
TP12-1T,cell_804,5
TP12-1T,cell_805,0
TP12-1T,cell_806,5
TP12-1T,cell_807,5
TP12-1T,cell_808,0
TP12-1T,cell_809,5
TP12-1T,cell_81,0
TP12-1T,cell_810,5
