"filename", "language", "Python", "Shell Script", "CSV", "R", "Excel", "pdf", "YAML", "Log", "JSON", "comment", "blank", "total"
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA16_08/refined_cn_info/RA16_08.unique_cn_clone_profiles.csv", "CSV", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA16_29/RA16_29_clone_compo.csv", "CSV", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA16_29/RA16_29_final_clone_cn_profiles.csv", "CSV", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA16_29/RA16_29_final_sc_clone_assignment.csv", "CSV", 0, 0, 7856, 0, 0, 0, 0, 0, 0, 0, 1, 7857
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA16_29/refined_cn_info/RA16_29.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 7856, 0, 0, 0, 0, 0, 0, 0, 1, 7857
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA16_29/refined_cn_info/RA16_29.unique_cn_clone_profiles.csv", "CSV", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_13/RA17_13_clone_compo.csv", "CSV", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_13/RA17_13_final_clone_cn_profiles.csv", "CSV", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_13/RA17_13_final_sc_clone_assignment.csv", "CSV", 0, 0, 5179, 0, 0, 0, 0, 0, 0, 0, 1, 5180
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_13/refined_cn_info/RA17_13.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 5179, 0, 0, 0, 0, 0, 0, 0, 1, 5180
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_13/refined_cn_info/RA17_13.unique_cn_clone_profiles.csv", "CSV", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_22/RA17_22_clone_compo.csv", "CSV", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_22/RA17_22_final_clone_cn_profiles.csv", "CSV", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_22/RA17_22_final_sc_clone_assignment.csv", "CSV", 0, 0, 5411, 0, 0, 0, 0, 0, 0, 0, 1, 5412
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_22/refined_cn_info/RA17_22.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 5411, 0, 0, 0, 0, 0, 0, 0, 1, 5412
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA17_22/refined_cn_info/RA17_22.unique_cn_clone_profiles.csv", "CSV", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_02/RA19_02_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_02/RA19_02_final_clone_cn_profiles.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_02/RA19_02_final_sc_clone_assignment.csv", "CSV", 0, 0, 2723, 0, 0, 0, 0, 0, 0, 0, 1, 2724
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_02/refined_cn_info/RA19_02.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 2723, 0, 0, 0, 0, 0, 0, 0, 1, 2724
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_02/refined_cn_info/RA19_02.unique_cn_clone_profiles.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_10/RA19_10_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_10/RA19_10_final_clone_cn_profiles.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_10/RA19_10_final_sc_clone_assignment.csv", "CSV", 0, 0, 2729, 0, 0, 0, 0, 0, 0, 0, 1, 2730
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_10/refined_cn_info/RA19_10.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 2729, 0, 0, 0, 0, 0, 0, 0, 1, 2730
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_10/refined_cn_info/RA19_10.unique_cn_clone_profiles.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_21/RA19_21_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_21/RA19_21_final_clone_cn_profiles.csv", "CSV", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_21/RA19_21_final_sc_clone_assignment.csv", "CSV", 0, 0, 2065, 0, 0, 0, 0, 0, 0, 0, 1, 2066
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_21/refined_cn_info/RA19_21.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 2065, 0, 0, 0, 0, 0, 0, 0, 1, 2066
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA19_21/refined_cn_info/RA19_21.unique_cn_clone_profiles.csv", "CSV", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA20_05/RA20_05_clone_compo.csv", "CSV", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA20_05/RA20_05_final_clone_cn_profiles.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA20_05/RA20_05_final_sc_clone_assignment.csv", "CSV", 0, 0, 2618, 0, 0, 0, 0, 0, 0, 0, 1, 2619
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA20_05/refined_cn_info/RA20_05.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 2618, 0, 0, 0, 0, 0, 0, 0, 1, 2619
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA20_05/refined_cn_info/RA20_05.unique_cn_clone_profiles.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA21_17/RA21_17_clone_compo.csv", "CSV", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA21_17/RA21_17_final_clone_cn_profiles.csv", "CSV", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA21_17/RA21_17_final_sc_clone_assignment.csv", "CSV", 0, 0, 19539, 0, 0, 0, 0, 0, 0, 0, 1, 19540
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA21_17/refined_cn_info/RA21_17.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 19539, 0, 0, 0, 0, 0, 0, 0, 1, 19540
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/RA21_17/refined_cn_info/RA21_17.unique_cn_clone_profiles.csv", "CSV", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP11/TP11_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP11/TP11_final_clone_cn_profiles.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP11/TP11_final_sc_clone_assignment.csv", "CSV", 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 1, 294
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP11/refined_cn_info/TP11.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 1, 294
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP11/refined_cn_info/TP11.unique_cn_clone_profiles.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12/TP12_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12/TP12_final_clone_cn_profiles.csv", "CSV", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12/TP12_final_sc_clone_assignment.csv", "CSV", 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 1, 200
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12/refined_cn_info/TP12.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 1, 200
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12/refined_cn_info/TP12.unique_cn_clone_profiles.csv", "CSV", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12_hpo/TP12_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12_hpo/TP12_final_clone_cn_profiles.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12_hpo/TP12_final_sc_clone_assignment.csv", "CSV", 0, 0, 6216, 0, 0, 0, 0, 0, 0, 0, 1, 6217
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12_hpo/refined_cn_info/TP12.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 6216, 0, 0, 0, 0, 0, 0, 0, 1, 6217
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP12_hpo/refined_cn_info/TP12.unique_cn_clone_profiles.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP49/TP49_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP49/TP49_final_clone_cn_profiles.csv", "CSV", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP49/TP49_final_sc_clone_assignment.csv", "CSV", 0, 0, 1072, 0, 0, 0, 0, 0, 0, 0, 1, 1073
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP49/refined_cn_info/TP49.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 1072, 0, 0, 0, 0, 0, 0, 0, 1, 1073
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP49/refined_cn_info/TP49.unique_cn_clone_profiles.csv", "CSV", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6/TP6_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6/TP6_final_clone_cn_profiles.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6/TP6_final_sc_clone_assignment.csv", "CSV", 0, 0, 3380, 0, 0, 0, 0, 0, 0, 0, 1, 3381
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6/refined_cn_info/TP6.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 3380, 0, 0, 0, 0, 0, 0, 0, 1, 3381
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6/refined_cn_info/TP6.unique_cn_clone_profiles.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6_hpo/TP6_clone_compo.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6_hpo/TP6_final_clone_cn_profiles.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6_hpo/TP6_final_sc_clone_assignment.csv", "CSV", 0, 0, 3380, 0, 0, 0, 0, 0, 0, 0, 1, 3381
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6_hpo/refined_cn_info/TP6.sample_sc_clone_assignment.updated.csv", "CSV", 0, 0, 3380, 0, 0, 0, 0, 0, 0, 0, 1, 3381
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/TP6_hpo/refined_cn_info/TP6.unique_cn_clone_profiles.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/ete_trees_refined_subclonal_snvs/all_pts-event_table.csv", "CSV", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/organ_tropism/organ_tropism_stripplots.pdf", "pdf", 0, 0, 0, 0, 0, 902, 0, 0, 0, 39, 7, 948
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/refined_snv_heatmaps/BPA-1-DNA-heatmap.pdf", "pdf", 0, 0, 0, 0, 0, 2427, 0, 0, 0, 959, 14, 3400
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/refined_snv_heatmaps/BPA-2-IR-DNA-heatmap.pdf", "pdf", 0, 0, 0, 0, 0, 733, 0, 0, 0, 0, 6, 739
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/refined_snv_heatmaps/BPA-3-DNA-heatmap.pdf", "pdf", 0, 0, 0, 0, 0, 3848, 0, 0, 0, 2149, 35, 6032
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/src/Interactive-1.ipynb", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 472, 0, 1, 473
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/src/__sankoff_fixed_tree.py", "Python", 79, 0, 0, 0, 0, 0, 0, 0, 0, 18, 25, 122
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/src/ete_tree_style.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 24, 18, 104
"/Users/hzhang/Library/CloudStorage/OneDrive-MemorialSloanKetteringCancerCenter/Iacobuzio_lab/Tapestri_main_manuscript_analysis/condor_pipeline/condor_downstream/src/plotting_utils.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
